season,player,nationality,position_group,GK,RB,RWB,CB,LB,LWB,DM,CM,AM,RM,RW,LM,LW,ST,position_source,needs_review,notes
2015/16,Adam Armstrong,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_player,false,
2015/16,Aleksandar Mitrovic,SRB,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2016/17,Rob Elliot,IRL,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,screenshot,false,
2016/17,Karl Darlow,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,screenshot,false,
2016/17,Matz Sels,BEL,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,screenshot,false,
2016/17,Ciaran Clark,IRL,Defender,false,false,false,true,true,false,false,false,false,false,false,false,false,false,screenshot,false,
2016/17,Paul Dummett,WAL,Defender,false,false,false,true,true,false,false,false,false,false,false,false,false,false,screenshot,false,
2016/17,Grant Hanley,SCO,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,screenshot,false,
2016/17,Jamaal Lascelles,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,screenshot,false,
2016/17,Achraf Lazaar,MAR,Defender,false,false,false,false,true,false,false,false,false,false,false,false,true,false,screenshot,false,
2016/17,Chancel Mbemba,COD,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,screenshot,false,
2016/17,Massadio Haidara,FRA,Defender,false,false,false,false,true,false,false,false,false,false,false,false,false,false,screenshot,false,
2016/17,DeAndre Yedlin,USA,Defender,false,true,false,false,false,false,false,false,false,false,false,false,false,false,screenshot,false,
2016/17,Jesus Gamez,ESP,Defender,false,true,false,false,true,false,false,false,false,false,false,false,false,false,screenshot,false,
2016/17,Stuart Findlay,SCO,Defender,false,false,false,true,true,false,false,false,false,false,false,false,false,false,screenshot,false,
2016/17,Curtis Good,AUS,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,screenshot,false,
2016/17,Jamie Sterry,ENG,Defender,false,true,false,false,false,false,false,false,false,false,false,false,false,false,screenshot,false,
2016/17,Jack Colback,ENG,Midfielder,false,false,false,false,true,false,true,true,false,false,false,false,false,false,screenshot,false,
2016/17,Vurnon Anita,NED,Midfielder,false,true,false,false,false,false,true,false,false,false,false,false,false,false,screenshot,false,
2016/17,Matt Ritchie,SCO,Midfielder,false,false,false,false,false,false,false,false,false,true,true,false,false,false,screenshot,false,
2016/17,Jonjo Shelvey,ENG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,screenshot,false,
2016/17,Isaac Hayden,ENG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,screenshot,false,
2016/17,Mohamed Diame,SEN,Midfielder,false,false,false,false,false,false,false,true,true,false,false,false,false,false,screenshot,false,
2016/17,Rolando Aarons,ENG,Midfielder,false,false,false,false,false,false,false,false,false,false,false,true,true,false,screenshot,false,
2016/17,Yoan Gouffran,FRA,Midfielder,false,false,false,false,false,false,false,false,false,false,false,false,true,true,screenshot,false,
2016/17,Christian Atsu,GHA,Midfielder,false,false,false,false,false,false,false,false,false,false,true,false,true,false,screenshot,false,
2016/17,Sammy Ameobi,NGA,Midfielder,false,false,false,false,false,false,false,false,true,false,true,false,true,false,screenshot,false,
2016/17,Daniel Barlaser,TUR,Midfielder,false,false,false,false,false,false,false,true,true,false,false,false,false,false,screenshot,false,
2016/17,Yasin Ben El-Mhanni,ENG,Midfielder,false,false,false,false,false,false,false,false,false,false,true,false,true,false,screenshot,false,
2016/17,Haris Vuckic,SVN,Midfielder,false,false,false,false,false,false,false,false,true,false,false,false,false,true,screenshot,false,
2016/17,Dwight Gayle,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,screenshot,false,
2016/17,Ayoze Perez,ESP,Forward,false,false,false,false,false,false,false,false,true,false,false,false,false,true,screenshot,false,
2016/17,Daryl Murphy,IRL,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,screenshot,false,
2016/17,Aleksandar Mitrovic,SRB,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,screenshot,false,
2017/18,Robert Elliot,IRL,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2017/18,Martin Dubravka,SVK,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2017/18,Karl Darlow,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2017/18,Ciaran Clark,IRL,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2017/18,Paul Dummett,WAL,Defender,false,false,false,true,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2017/18,Jamaal Lascelles,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2017/18,Chancel Mbemba,COD,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2017/18,Javier Manquillo,ESP,Defender,false,true,false,false,true,false,false,false,false,false,false,false,false,false,manual_position_override,false,
2017/18,Florian Lejeune,FRA,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2017/18,DeAndre Yedlin,USA,Defender,false,true,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2017/18,Massadio Haidara,FRA,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2017/18,Jesus Gamez,ESP,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2017/18,Jacob Murphy,ENG,Midfielder,false,false,false,false,false,false,false,false,false,false,true,false,false,false,local_enhanced_exact,false,
2017/18,Jonjo Shelvey,ENG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2017/18,Mohamed Diame,SEN,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2017/18,Matt Ritchie,SCO,Midfielder,false,false,false,false,false,false,false,false,false,true,true,false,false,false,local_enhanced_exact,false,
2017/18,Isaac Hayden,ENG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2017/18,Kenedy,BRA,Midfielder,false,false,false,false,false,false,false,false,false,false,true,true,true,false,local_enhanced_exact,false,
2017/18,Mikel Merino,ESP,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2017/18,Christian Atsu,GHA,Midfielder,false,false,false,false,false,false,false,false,false,false,false,false,true,false,local_enhanced_exact,false,
2017/18,Dwight Gayle,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2017/18,Islam Slimani,ALG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2017/18,Ayoze Perez,ESP,Forward,false,false,false,false,false,false,false,false,false,false,true,false,false,true,local_enhanced_exact,false,
2017/18,Joselu,ESP,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2018/19,Martin Dubravka,SVK,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,Robert Elliot,IRL,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,Karl Darlow,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,Nathan Harker,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,Freddy Woodman,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,manual_position_override,false,
2018/19,Ciaran Clark,IRL,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,Paul Dummett,WAL,Defender,false,false,false,true,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,Fabian Schar,SUI,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,Jamaal Lascelles,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,Federico Fernandez,ARG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,Javier Manquillo,ESP,Defender,false,true,false,false,true,false,false,false,false,false,false,false,false,false,manual_position_override,false,
2018/19,Florian Lejeune,FRA,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,DeAndre Yedlin,USA,Defender,false,true,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,Antonio Barreca,ITA,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,Jamie Sterry,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,Achraf Lazaar,MAR,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,Lewis Cass,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,Henri Saivet,SEN,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_player,false,
2018/19,Ki Sung-Yueng,KOR,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,Jacob Murphy,ENG,Midfielder,false,false,false,false,false,false,false,false,false,false,true,false,false,false,local_enhanced_exact,false,
2018/19,Jonjo Shelvey,ENG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,Mohamed Diame,SEN,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,Matt Ritchie,SCO,Midfielder,false,false,false,false,false,false,false,false,false,true,true,false,false,false,local_enhanced_exact,false,
2018/19,Isaac Hayden,ENG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,Kenedy,BRA,Midfielder,false,false,false,false,false,false,false,false,false,false,true,true,true,false,local_enhanced_exact,false,
2018/19,Rolando Aarons,ENG,Midfielder,false,false,false,false,false,false,false,false,false,false,false,true,true,false,local_enhanced_player,false,
2018/19,Jack Colback,ENG,Midfielder,false,false,false,false,true,false,true,true,false,false,false,false,false,false,local_enhanced_player,false,
2018/19,Miguel Almiron,PAR,Midfielder,false,false,false,false,false,false,false,false,false,false,false,true,true,false,local_enhanced_exact,false,
2018/19,Christian Atsu,GHA,Midfielder,false,false,false,false,false,false,false,false,false,false,false,false,true,false,local_enhanced_exact,false,
2018/19,Sean Longstaff,ENG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,Callum Roberts,ENG,Midfielder,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2018/19,Kelland Watts,ENG,Midfielder,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2018/19,Salomon Rondon,VEN,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,manual_position_override,false,
2018/19,Dwight Gayle,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_player,false,
2018/19,Yoshinori Muto,JPN,Forward,false,false,false,false,false,false,false,false,false,false,true,false,false,true,local_enhanced_exact,false,
2018/19,Ayoze Perez,ESP,Forward,false,false,false,false,false,false,false,false,false,true,true,false,false,false,local_enhanced_exact,false,
2018/19,Joselu,ESP,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2019/20,Martin Dubravka,SVK,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2019/20,Karl Darlow,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2019/20,Freddie Woodman,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_player,false,
2019/20,Ciaran Clark,IRL,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2019/20,Paul Dummett,WAL,Defender,false,false,false,true,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2019/20,Fabian Schar,SUI,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2019/20,Jamaal Lascelles,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2019/20,Emil Krafth,SWE,Defender,false,true,true,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2019/20,Federico Fernandez,ARG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2019/20,Javier Manquillo,ESP,Defender,false,true,false,false,true,true,false,false,false,false,false,false,false,false,manual_position_override,false,
2019/20,Florian Lejeune,FRA,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2019/20,DeAndre Yedlin,USA,Defender,false,true,true,false,false,false,false,false,false,true,false,false,false,false,local_enhanced_exact,false,
2019/20,Danny Rose,ENG,Defender,false,false,false,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2019/20,Lewis Cass,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2019/20,Kelland Watts,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2019/20,Rolando Aarons,ENG,Midfielder,false,false,false,false,false,false,false,false,false,false,false,true,true,false,local_enhanced_player,false,
2019/20,Matthew Longstaff,ENG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,manual_position_override,false,
2019/20,Jonjo Shelvey,ENG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2019/20,Matt Ritchie,SCO,Midfielder,false,true,true,false,true,true,false,false,false,true,true,true,true,false,local_enhanced_exact,false,
2019/20,Isaac Hayden,ENG,Midfielder,false,false,false,true,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2019/20,Jacob Murphy,ENG,Midfielder,false,false,true,false,false,false,false,false,false,true,true,false,false,false,local_enhanced_player,false,
2019/20,Valentino Lazaro,AUT,Midfielder,false,false,false,false,false,true,false,false,false,false,false,true,true,false,local_enhanced_exact,false,
2019/20,Miguel Almiron,PAR,Midfielder,false,false,false,false,false,false,false,true,true,true,true,false,true,false,local_enhanced_exact,false,
2019/20,Henri Saivet,SEN,Midfielder,false,false,false,false,false,false,false,true,true,false,false,false,false,false,local_enhanced_player,false,
2019/20,Christian Atsu,GHA,Midfielder,false,false,false,false,false,false,false,false,false,false,true,false,true,false,local_enhanced_exact,false,
2019/20,Daniel Barlaser,TUR,Midfielder,false,false,false,false,false,false,true,true,true,false,false,false,false,false,manual_position_override,false,
2019/20,Sean Longstaff,ENG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2019/20,Nabil Bentaleb,ALG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2019/20,Jack Young,ENG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2019/20,Andy Carroll,ENG,Forward,false,false,false,true,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2019/20,Joelinton,BRA,Forward,false,false,false,false,false,false,false,false,false,false,false,false,true,true,local_enhanced_exact,false,
2019/20,Allan Saint-Maximin,FRA,Forward,false,false,false,false,false,false,false,false,false,false,true,true,true,false,local_enhanced_exact,false,
2019/20,Dwight Gayle,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2019/20,Yoshinori Muto,JPN,Forward,false,false,false,false,false,false,false,false,false,false,true,false,false,true,local_enhanced_exact,false,
2019/20,Elias Sorensen,DEN,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,manual_position_override,false,
2019/20,Thomas Allan,ENG,Forward,false,false,false,false,false,false,false,false,false,false,true,false,false,false,manual_position_override,false,
2020/21,Martin Dubravka,SVK,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2020/21,Karl Darlow,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2020/21,Mark Gillespie,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2020/21,Daniel Langley,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,manual_position_override,false,
2020/21,Ciaran Clark,IRL,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2020/21,Paul Dummett,WAL,Defender,false,false,false,true,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2020/21,Fabian Schar,SUI,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2020/21,Jamaal Lascelles,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2020/21,Jamal Lewis,NIR,Defender,false,false,false,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2020/21,Emil Krafth,SWE,Defender,false,true,true,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2020/21,Federico Fernandez,ARG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2020/21,Javier Manquillo,ESP,Defender,false,true,true,false,true,true,false,false,false,false,false,false,false,false,manual_position_override,false,
2020/21,Henri Saivet,SEN,Midfielder,false,false,false,false,false,false,false,true,true,false,false,false,false,false,local_enhanced_player,false,
2020/21,Matthew Longstaff,ENG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,manual_position_override,false,
2020/21,Jonjo Shelvey,ENG,Midfielder,false,false,false,false,false,false,true,true,true,false,false,false,false,false,local_enhanced_exact,false,
2020/21,Matt Ritchie,SCO,Midfielder,false,true,true,false,true,true,false,false,false,true,false,true,false,false,local_enhanced_exact,false,
2020/21,Isaac Hayden,ENG,Midfielder,false,false,false,true,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2020/21,Jeff Hendrick,IRL,Midfielder,false,false,false,false,false,false,false,true,true,false,false,false,false,false,local_enhanced_exact,false,
2020/21,Ryan Fraser,SCO,Midfielder,false,false,false,false,false,false,false,false,false,true,true,true,true,false,local_enhanced_exact,false,
2020/21,Jacob Murphy,ENG,Midfielder,false,false,true,false,false,false,false,false,false,true,true,false,false,false,local_enhanced_exact,false,
2020/21,Miguel Almiron,PAR,Midfielder,false,false,false,false,false,false,false,false,true,true,true,false,false,false,local_enhanced_exact,false,
2020/21,Joseph Willock,ENG,Midfielder,false,false,false,false,false,false,false,true,true,false,false,false,false,false,manual_position_override,false,
2020/21,Christian Atsu,GHA,Midfielder,false,false,false,false,false,false,false,false,false,false,true,false,true,false,local_enhanced_exact,false,
2020/21,Sean Longstaff,ENG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2020/21,Elliot Anderson,SCO,Midfielder,false,false,false,false,false,false,false,false,true,false,false,true,true,false,local_enhanced_exact,false,
2020/21,Andy Carroll,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2020/21,Joelinton,BRA,Forward,false,false,false,false,false,false,false,false,true,false,true,false,true,true,local_enhanced_exact,false,
2020/21,Allan Saint-Maximin,FRA,Forward,false,false,false,false,false,false,false,false,false,false,true,true,true,false,local_enhanced_exact,false,
2020/21,Dwight Gayle,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2020/21,Callum Wilson,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2021/22,Daniel Langley,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,manual_position_override,false,
2021/22,Martin Dubravka,SVK,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Karl Darlow,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Freddie Woodman,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Mark Gillespie,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Kieran Trippier,ENG,Defender,false,true,true,false,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Ciaran Clark,IRL,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Paul Dummett,WAL,Defender,false,false,false,true,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Fabian Schar,SUI,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Jamaal Lascelles,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Jamal Lewis,NIR,Defender,false,false,false,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Matt Targett,ENG,Defender,false,false,false,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Emil Krafth,SWE,Defender,false,true,true,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Federico Fernandez,ARG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Javier Manquillo,ESP,Defender,false,true,true,false,true,true,false,false,false,false,false,false,false,false,manual_position_override,false,
2021/22,Dan Burn,ENG,Defender,false,false,false,true,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Kelland Watts,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Ryan Fraser,SCO,Midfielder,false,false,false,false,false,false,false,false,false,true,true,true,true,false,local_enhanced_exact,false,
2021/22,Jeff Hendrick,IRL,Midfielder,false,false,false,false,false,false,false,true,true,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Isaac Hayden,ENG,Midfielder,false,true,false,true,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Jonjo Shelvey,ENG,Midfielder,false,false,false,false,false,false,true,true,true,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Matt Ritchie,SCO,Midfielder,false,false,false,false,true,true,false,false,false,true,false,true,true,false,local_enhanced_exact,false,
2021/22,Jacob Murphy,ENG,Midfielder,false,false,true,false,false,false,false,false,false,true,true,false,true,false,local_enhanced_exact,false,
2021/22,Miguel Almiron,PAR,Midfielder,false,false,false,false,false,false,false,false,true,true,true,false,false,false,local_enhanced_exact,false,
2021/22,Matty Longstaff,ENG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Joe Willock,ENG,Midfielder,false,false,false,false,false,false,false,true,true,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Elliot Anderson,SCO,Midfielder,false,false,false,false,false,false,false,false,true,false,false,true,true,false,local_enhanced_exact,false,
2021/22,Sean Longstaff,ENG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Bruno Guimaraes,BRA,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Lucas De Bolle,SCO,Midfielder,false,false,false,false,false,false,false,true,true,false,false,false,false,false,local_enhanced_exact,false,
2021/22,Joelinton,BRA,Forward,false,false,false,false,false,false,false,true,true,false,false,true,true,true,local_enhanced_exact,false,
2021/22,Callum Wilson,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2021/22,Allan Saint-Maximin,FRA,Forward,false,false,false,false,false,false,false,false,false,false,true,true,true,false,local_enhanced_exact,false,
2021/22,Chris Wood,NZL,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2021/22,Dwight Gayle,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2022/23,Martin Dubravka,SVK,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Loris Karius,GER,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Nick Pope,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Karl Darlow,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Mark Gillespie,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Kieran Trippier,ENG,Defender,false,true,true,false,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Ciaran Clark,IRL,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_player,false,
2022/23,Paul Dummett,WAL,Defender,false,false,false,true,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Sven Botman,NED,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Fabian Schar,SUI,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Jamaal Lascelles,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Jamal Lewis,NIR,Defender,false,false,false,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Matt Targett,ENG,Defender,false,false,false,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Emil Krafth,SWE,Defender,false,true,true,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Javier Manquillo,ESP,Defender,false,true,true,false,true,true,false,false,false,false,false,false,false,false,manual_position_override,false,
2022/23,Harrison Ashby,SCO,Defender,false,true,true,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Dan Burn,ENG,Defender,false,false,false,true,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Kelland Watts,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2022/23,Matt Ritchie,SCO,Midfielder,false,false,true,false,true,true,false,false,false,true,true,true,true,false,local_enhanced_exact,false,
2022/23,Isaac Hayden,ENG,Midfielder,false,true,false,true,false,false,true,true,false,false,false,false,false,false,local_enhanced_player,false,
2022/23,Jeff Hendrick,IRL,Midfielder,false,false,false,false,false,false,false,true,true,false,false,false,false,false,local_enhanced_player,false,
2022/23,Ryan Fraser,SCO,Midfielder,false,false,false,false,false,false,false,false,false,true,true,true,true,false,local_enhanced_exact,false,
2022/23,Jacob Murphy,ENG,Midfielder,false,false,true,false,false,false,false,false,false,true,true,false,true,false,local_enhanced_exact,false,
2022/23,Miguel Almiron,PAR,Midfielder,false,false,false,false,false,false,false,false,true,true,true,false,false,false,local_enhanced_exact,false,
